<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,D,20200904,000000,3319.0900000,3381.5000000,3112.2000000,3294.6200000,171616
US1.AMZN,D,20200908,000000,3141.2800000,3249.8000000,3131.6500000,3144.6300000,96890
US1.AMZN,D,20200909,000000,3207.5000000,3302.2800000,3186.5700000,3267.3100000,81352
US1.AMZN,D,20200910,000000,3307.4800000,3348.5000000,3171.2700000,3175.2700000,104838
US1.AMZN,D,20200911,000000,3206.1800000,3212.6000000,3084.2100000,3117.6200000,93859
US1.AMZN,D,20200914,000000,3174.2400000,3185.6900000,3096.8000000,3103.0000000,104018
US1.AMZN,D,20200915,000000,3139.0000000,3174.1000000,3109.0300000,3157.0000000,77274
US1.AMZN,D,20200916,000000,3179.9900000,3184.4400000,3075.0000000,3077.1400000,78257
US1.AMZN,D,20200917,000000,3002.2600000,3028.7400000,2973.5800000,3008.9100000,150389
US1.AMZN,D,20200918,000000,3031.5900000,3035.0100000,2905.5400000,2953.1100000,159710
US1.AMZN,D,20200921,000000,2908.7300000,2961.6900000,2872.0000000,2960.4700000,121436
US1.AMZN,D,20200922,000000,3032.1000000,3133.9900000,3001.0100000,3129.9000000,147564
US1.AMZN,D,20200923,000000,3121.9750000,3124.6400000,2994.5300000,2998.2500000,123050
US1.AMZN,D,20200924,000000,2973.2400000,3066.2200000,2965.2800000,3017.5900000,114637
US1.AMZN,D,20200925,000000,3050.9900000,3101.3200000,3000.0000000,3095.8100000,110906
US1.AMZN,D,20200928,000000,3146.1800000,3175.0000000,3118.7600000,3173.0900000,81691
US1.AMZN,D,20200929,000000,3178.0000000,3188.0000000,3134.2900000,3144.6600000,62263
US1.AMZN,D,20200930,000000,3144.0500000,3212.4800000,3134.7500000,3148.4400000,98359
US1.AMZN,D,20201001,000000,3205.9100000,3224.0000000,3173.3000000,3222.7700000,113623
US1.AMZN,D,20201002,000000,3153.6300000,3194.8600000,3123.8500000,3126.2000000,126421
US1.AMZN,D,20201005,000000,3146.2450000,3202.2800000,3142.2700000,3199.4100000,73339
US1.AMZN,D,20201006,000000,3173.8600000,3180.2300000,3090.0000000,3096.9400000,109785
US1.AMZN,D,20201007,000000,3135.8600000,3199.9100000,3135.0000000,3194.5500000,101773
US1.AMZN,D,20201008,000000,3224.0100000,3230.0800000,3174.9900000,3191.3500000,74380
US1.AMZN,D,20201009,000000,3207.9900000,3288.4200000,3197.9500000,3286.2200000,158289
US1.AMZN,D,20201012,000000,3348.3100000,3495.2300000,3340.0000000,3442.9300000,235949
US1.AMZN,D,20201013,000000,3467.0000000,3491.8100000,3425.0000000,3444.5700000,144530
US1.AMZN,D,20201014,000000,3447.4100000,3462.7300000,3340.0000000,3364.2900000,151451
US1.AMZN,D,20201015,000000,3290.0200000,3355.1100000,3280.1400000,3337.7400000,124665
US1.AMZN,D,20201016,000000,3363.6600000,3399.0200000,3171.9900000,3207.5800000,190296
US1.AMZN,D,20201019,000000,3298.8400000,3327.0000000,3193.0000000,3208.1100000,147025
US1.AMZN,D,20201020,000000,3222.8250000,3265.0400000,3193.8600000,3217.6000000,106064
US1.AMZN,D,20201021,000000,3210.1300000,3232.6600000,3160.0000000,3183.9900000,124565
US1.AMZN,D,20201022,000000,3189.8700000,3197.7000000,3123.2950000,3177.2300000,104150
US1.AMZN,D,20201023,000000,3189.9200000,3205.3300000,3141.0000000,3204.6400000,120359
US1.AMZN,D,20201026,000000,3197.0700000,3282.3500000,3155.0000000,3207.2500000,111611
US1.AMZN,D,20201027,000000,3223.0000000,3291.1800000,3212.4400000,3286.1500000,96358
US1.AMZN,D,20201028,000000,3250.2500000,3262.2500000,3163.1700000,3163.1700000,105242
US1.AMZN,D,20201029,000000,3200.7100000,3256.1600000,3165.6700000,3216.2600000,123670
US1.AMZN,D,20201030,000000,3160.6000000,3160.6000000,3019.7100000,3038.0300000,176625
US1.AMZN,D,20201102,000000,3061.2200000,3078.1500000,2950.6800000,3002.9700000,155495
US1.AMZN,D,20201103,000000,3016.3200000,3073.0000000,2982.4200000,3049.3400000,81979
US1.AMZN,D,20201104,000000,3157.7700000,3244.1500000,3141.0000000,3240.3100000,118254
US1.AMZN,D,20201105,000000,3318.6800000,3365.5200000,3291.1100000,3322.0000000,103896
US1.AMZN,D,20201106,000000,3304.3000000,3322.0000000,3233.0000000,3310.9800000,99674
US1.AMZN,D,20201109,000000,3229.5600000,3287.0000000,3115.0000000,3143.8700000,90315
US1.AMZN,D,20201110,000000,3095.2000000,3112.6700000,3020.0000000,3036.2600000,110842
US1.AMZN,D,20201111,000000,3060.6900000,3137.6600000,3052.1900000,3136.5700000,54204
US1.AMZN,D,20201112,000000,3152.0000000,3172.0000000,3088.6300000,3110.7500000,62120
US1.AMZN,D,20201113,000000,3130.9000000,3141.3700000,3086.0900000,3127.6300000,108873
US1.AMZN,D,20201116,000000,3105.1400000,3138.1800000,3072.6850000,3131.2200000,53696
US1.AMZN,D,20201117,000000,3182.1900000,3183.3900000,3135.9200000,3137.4100000,47851
US1.AMZN,D,20201118,000000,3130.7000000,3139.0000000,3105.5000000,3106.5000000,39215
US1.AMZN,D,20201119,000000,3105.0000000,3124.5600000,3082.9900000,3120.4700000,52056
US1.AMZN,D,20201120,000000,3117.9900000,3132.7000000,3098.6000000,3099.0700000,67549
US1.AMZN,D,20201123,000000,3117.9700000,3139.1100000,3066.4000000,3098.6900000,75332
